Time,Position-x,Position-y,Position-z,Orientation-x,Orientation-y,Orientation-w,Orientation-z
1201.797,9.096507114448698,-2.7344031746789663,0.0,0.0,0.0,0.7648305363433716,0.6442315194685141
1201.899,9.096515573123362,-2.73435412165271,0.0,0.0,0.0,0.7648305362558708,0.644231519572395
1201.899,9.096515573123362,-2.73435412165271,0.0,0.0,0.0,0.7648305362558708,0.644231519572395
1201.992,9.096520651895526,-2.734324669158662,0.0,0.0,0.0,0.7648305345367987,0.6442315216132743
1201.992,9.096520651895526,-2.734324669158662,0.0,0.0,0.0,0.7648305345367987,0.6442315216132743
1202.092,9.096527805385222,-2.7342831860204924,0.0,0.0,0.0,0.7648322978269735,0.6442294282324518
1202.195,9.09653555872761,-2.734238224299978,0.0,0.0,0.0,0.7648311861127483,0.6442307480626539
1202.195,9.09653555872761,-2.734238224299978,0.0,0.0,0.0,0.7648311861127483,0.6442307480626539
1202.297,9.09654300561323,-2.7341950393087875,0.0,0.0,0.0,0.7648311758881865,0.6442307602012605
1202.39,9.096549495389967,-2.7341574046459285,0.0,0.0,0.0,0.7648311325114882,0.6442308116981014
1202.491,9.096557377299463,-2.7341116968575374,0.0,0.0,0.0,0.7648310484167158,0.6442309115354427
1202.491,9.096557377299463,-2.7341116968575374,0.0,0.0,0.0,0.7648310484167158,0.6442309115354427
1202.593,9.096564954737529,-2.7340677547088688,0.0,0.0,0.0,0.7648310466164275,0.6442309136727452
1202.693,9.096573077009339,-2.7340206529972875,0.0,0.0,0.0,0.7648310129726759,0.6442309536146106
1202.795,9.096581581670284,-2.73397133371322,0.0,0.0,0.0,0.7648309682295295,0.644231006733672
1202.897,9.096589921775296,-2.7339229681662602,0.0,0.0,0.0,0.7648300591141695,0.6442320860337647
1202.999,9.096598299025622,-2.733874386887037,0.0,0.0,0.0,0.7648299441346906,0.6442322225369715
1202.999,9.096598299025622,-2.733874386887037,0.0,0.0,0.0,0.7648299441346906,0.6442322225369715
1203.094,9.096610039320195,-2.7338063024947146,0.0,0.0,0.0,0.764829848751088,0.6442323357759899
1203.197,9.0966191465399,-2.733753487837469,0.0,0.0,0.0,0.7648299361225319,0.6442322320489746
1203.296,9.096625529321273,-2.7337164728421626,0.0,0.0,0.0,0.7648299106811,0.6442322622529398
1203.396,9.09663250215191,-2.7336760359172407,0.0,0.0,0.0,0.7648298444438943,0.6442323408894716
1203.396,9.09663250215191,-2.7336760359172407,0.0,0.0,0.0,0.7648298444438943,0.6442323408894716
1203.497,9.096639726696571,-2.733634139252292,0.0,0.0,0.0,0.7648298492376425,0.6442323351983545
1203.597,9.096647203848166,-2.7335907769231094,0.0,0.0,0.0,0.7648288068630588,0.6442335726989319
1203.689,9.096652749956435,-2.73355861324962,0.0,0.0,0.0,0.7648288408582224,0.6442335323401506
1203.799,9.096661945312581,-2.7335052864313836,0.0,0.0,0.0,0.7648288279222688,0.6442335476976099
1203.899,9.096670092276351,-2.733458039583949,0.0,0.0,0.0,0.7648288521444303,0.6442335189412556
1203.999,9.096677385130832,-2.733415746002176,0.0,0.0,0.0,0.7648288097874122,0.6442335692271635
1204.099,9.09668444582616,-2.7333747987308503,0.0,0.0,0.0,0.7648286819383756,0.6442337210084607
1204.099,9.09668444582616,-2.7333747987308503,0.0,0.0,0.0,0.7648286819383756,0.6442337210084607
1204.191,9.09669127217901,-2.7333352104252686,0.0,0.0,0.0,0.7648286516805174,0.6442337569303256
1204.292,9.09670000457197,-2.7332845678343887,0.0,0.0,0.0,0.7648276715284084,0.6442349205564947
1204.393,9.096708250402806,-2.7332367465582323,0.0,0.0,0.0,0.7648276065350138,0.6442349977158351
1204.495,9.096716234422443,-2.733190443647423,0.0,0.0,0.0,0.7648276082811191,0.6442349956428811
1204.597,9.096723884898372,-2.733146075039099,0.0,0.0,0.0,0.7648274956200712,0.6442351293926232
1204.597,9.096723884898372,-2.733146075039099,0.0,0.0,0.0,0.7648274956200712,0.6442351293926232
1204.699,9.096731455859043,-2.7331021675728056,0.0,0.0,0.0,0.764827537169039,0.6442350800662304
1204.793,9.0967426414634,-2.7330372971459336,0.0,0.0,0.0,0.7648275705984453,0.6442350403792704
1204.895,9.096750724474791,-2.7329904201099717,0.0,0.0,0.0,0.7648275970049091,0.6442350090298542
1204.995,9.096758253629728,-2.7329467543801487,0.0,0.0,0.0,0.7648266978906663,0.6442360764453194
1205.096,9.09676557387451,-2.7329043002618505,0.0,0.0,0.0,0.7648266723760594,0.6442361067358487
1205.096,9.09676557387451,-2.7329043002618505,0.0,0.0,0.0,0.7648266723760594,0.6442361067358487
1205.196,9.096773243207823,-2.732859821502108,0.0,0.0,0.0,0.7648265658874823,0.6442362331573417
1205.296,9.096779869715238,-2.7328213906627297,0.0,0.0,0.0,0.764826592519445,0.6442362015403161
1205.397,9.09678781802803,-2.7327752939554317,0.0,0.0,0.0,0.7648266166843402,0.6442361728521501
1205.497,9.096795759588277,-2.73272923642674,0.0,0.0,0.0,0.764826624667464,0.6442361633747162
1205.598,9.096803382246991,-2.7326850283733304,0.0,0.0,0.0,0.764826556980113,0.6442362437320225
1205.598,9.096803382246991,-2.7326850283733304,0.0,0.0,0.0,0.764826556980113,0.6442362437320225
1205.699,9.096811745167518,-2.732636526560431,0.0,0.0,0.0,0.7648256261963601,0.6442373487413979
1205.799,9.09682041571165,-2.7325862402600376,0.0,0.0,0.0,0.7648255269983244,0.644237466507293
1205.899,9.096828535910717,-2.7325391457101675,0.0,0.0,0.0,0.7648254682278877,0.6442375362783455
1205.991,9.096835890110352,-2.7324964936804053,0.0,0.0,0.0,0.7648254066927014,0.6442376093316378
1206.093,9.096844080091145,-2.7324489943534664,0.0,0.0,0.0,0.7648253874317372,0.6442376321978506
1206.093,9.096844080091145,-2.7324489943534664,0.0,0.0,0.0,0.7648253874317372,0.6442376321978506
1206.195,9.096852403825087,-2.7324007192469106,0.0,0.0,0.0,0.7648253158512524,0.6442377171766894
1206.297,9.096860134769768,-2.7323558823159635,0.0,0.0,0.0,0.7648271598108067,0.6442355280607664
1206.399,9.0968688429879,-2.732305378589194,0.0,0.0,0.0,0.7648259638940146,0.6442369478333196
1206.492,9.096878753060713,-2.732247903837908,0.0,0.0,0.0,0.7648259666064243,0.6442369446131979
1206.592,9.096885751759109,-2.7322073140364362,0.0,0.0,0.0,0.7648260320956903,0.6442368668655668
1206.592,9.096885751759109,-2.7322073140364362,0.0,0.0,0.0,0.7648260320956903,0.6442368668655668
1206.693,9.096893731280602,-2.732161035850058,0.0,0.0,0.0,0.7648260730916091,0.644236818195971
1206.793,9.09690096649708,-2.732119074415254,0.0,0.0,0.0,0.7648261244903323,0.6442367571763494
1206.894,9.096908906053198,-2.7320730280857473,0.0,0.0,0.0,0.7648261278163758,0.6442367532277313
1206.894,9.096908906053198,-2.7320730280857473,0.0,0.0,0.0,0.7648261278163758,0.6442367532277313
1206.998,9.096917200889362,-2.7320249213224383,0.0,0.0,0.0,0.7648262080698907,0.6442366579522095
1207.09,9.096922592962823,-2.7319936491933206,0.0,0.0,0.0,0.7648252396996329,0.6442378075822616
1207.192,9.09693154954328,-2.731941703624754,0.0,0.0,0.0,0.7648252046835291,0.644237849152623
1207.293,9.09693959361354,-2.7318950502937724,0.0,0.0,0.0,0.7648250976311849,0.6442379762428233
1207.293,9.09693959361354,-2.7318950502937724,0.0,0.0,0.0,0.7648250976311849,0.6442379762428233
1207.397,9.096947666643239,-2.731848228971879,0.0,0.0,0.0,0.7648251202423013,0.6442379493994043
1207.497,9.096955590451513,-2.7318022731009184,0.0,0.0,0.0,0.7648250882672379,0.6442379873594941
1207.599,9.09696380806894,-2.7317546132348354,0.0,0.0,0.0,0.7648251296201944,0.6442379382661757
1207.599,9.09696380806894,-2.7317546132348354,0.0,0.0,0.0,0.7648251296201944,0.6442379382661757
1207.699,9.09697186886896,-2.7317078628613176,0.0,0.0,0.0,0.7648250731843824,0.6442380052655261
1207.793,9.096979399562109,-2.731664186870163,0.0,0.0,0.0,0.764823880624101,0.6442394210439865
1207.895,9.096987560898887,-2.7316168523733357,0.0,0.0,0.0,0.7648239222980453,0.6442393715697866
1207.997,9.096995377339512,-2.731571518232002,0.0,0.0,0.0,0.7648239515267593,0.6442393368702298
1207.997,9.096995377339512,-2.731571518232002,0.0,0.0,0.0,0.7648239515267593,0.6442393368702298
1208.099,9.097003457226693,-2.731524656115044,0.0,0.0,0.0,0.7648238758298381,0.6442394267356076
1208.193,9.097014482073332,-2.7314607136292297,0.0,0.0,0.0,0.764823874174641,0.6442394287006135
1208.293,9.097021272351702,-2.7314213309560436,0.0,0.0,0.0,0.7648237924116256,0.6442395257674731
1208.293,9.097021272351702,-2.7314213309560436,0.0,0.0,0.0,0.7648237924116256,0.6442395257674731
1208.393,9.097029049943686,-2.7313762220212747,0.0,0.0,0.0,0.7648238058011326,0.6442395098718111
1208.493,9.097036062579505,-2.731335549719199,0.0,0.0,0.0,0.7648237807245064,0.6442395396421056
1208.594,9.09704346176732,-2.7312926345806403,0.0,0.0,0.0,0.7648227767513963,0.6442407315299801
1208.594,9.09704346176732,-2.7312926345806403,0.0,0.0,0.0,0.7648227767513963,0.6442407315299801
1208.695,9.09705099736415,-2.731248928285512,0.0,0.0,0.0,0.7648227140379957,0.6442408059813924
1208.796,9.09705882121491,-2.7312035501475327,0.0,0.0,0.0,0.764822761747843,0.6442407493417365
1208.896,9.09706686777214,-2.731156880319612,0.0,0.0,0.0,0.7648227173333146,0.644240802069292
1208.996,9.097074439511664,-2.7311129644044634,0.0,0.0,0.0,0.7648226828910514,0.6442408429580776
1208.996,9.097074439511664,-2.7311129644044634,0.0,0.0,0.0,0.7648226828910514,0.6442408429580776
1209.097,9.097082328195372,-2.7310672101686304,0.0,0.0,0.0,0.7648226314512068,0.6442409040258554
1209.197,9.097090578028737,-2.7310193612374705,0.0,0.0,0.0,0.7648226254440131,0.6442409111574076
1209.298,9.097098331750844,-2.7309743891756586,0.0,0.0,0.0,0.764821563348191,0.6442421720421825
1209.399,9.09710596298066,-2.7309301272274773,0.0,0.0,0.0,0.7648214565947309,0.6442422987761003
1209.399,9.09710596298066,-2.7309301272274773,0.0,0.0,0.0,0.7648214565947309,0.6442422987761003
1209.493,9.097113790110203,-2.730884729008077,0.0,0.0,0.0,0.7648214642014072,0.6442422897457257
1209.595,9.097121907354385,-2.7308376480962107,0.0,0.0,0.0,0.7648214649465777,0.6442422888610859
1209.697,9.097129353033703,-2.7307944623210014,0.0,0.0,0.0,0.7648214432700389,0.6442423145946987
1209.799,9.09713839499192,-2.7307420179466084,0.0,0.0,0.0,0.7648214608788043,0.6442422936902013
1209.799,9.09713839499192,-2.7307420179466084,0.0,0.0,0.0,0.7648214608788043,0.6442422936902013
1209.896,9.097149968187347,-2.7306748921541995,0.0,0.0,0.0,0.764821508842659,0.6442422367492203
1209.997,9.097156507234295,-2.730636964168375,0.0,0.0,0.0,0.7648204099211928,0.6442435413475082
1210.098,9.097164440701569,-2.7305909482582233,0.0,0.0,0.0,0.7648203775198764,0.6442435798130656
1210.098,9.097164440701569,-2.7305909482582233,0.0,0.0,0.0,0.7648203775198764,0.6442435798130656
1210.191,9.09716861427017,-2.7305667406050604,0.0,0.0,0.0,0.7648203534995367,0.6442436083290572
1210.291,9.097176335126802,-2.730521957856628,0.0,0.0,0.0,0.7648203435007909,0.6442436201991699
1210.291,9.097176335126802,-2.730521957856628,0.0,0.0,0.0,0.7648203435007909,0.6442436201991699
1210.394,9.09718486215413,-2.7304724990994136,0.0,0.0,0.0,0.7648202713309666,0.6442437058762984
1210.495,9.097193321317393,-2.7304234339167506,0.0,0.0,0.0,0.7648202701155367,0.6442437073192082
1210.595,9.09720043124499,-2.730382194989485,0.0,0.0,0.0,0.7648219532240481,0.6442417091950443
1210.696,9.097208776520173,-2.7303337917511867,0.0,0.0,0.0,0.7648207355239254,0.644243154804645
1210.797,9.097217048806032,-2.730285810985084,0.0,0.0,0.0,0.7648208538591867,0.6442430143215404
1210.898,9.097224854460201,-2.730240536759976,0.0,0.0,0.0,0.7648207791415658,0.6442431030234537
1210.898,9.097224854460201,-2.730240536759976,0.0,0.0,0.0,0.7648207791415658,0.6442431030234537
1210.999,9.09723278764257,-2.730194522850092,0.0,0.0,0.0,0.7648207601711788,0.644243125544371
1211.091,9.097240318453224,-2.73015084270974,0.0,0.0,0.0,0.7648207468515049,0.6442431413569772
1211.193,9.097248550080534,-2.730103097646943,0.0,0.0,0.0,0.7648206374553874,0.6442432712278295
1211.295,9.097255543583133,-2.730062533960639,0.0,0.0,0.0,0.7648207307909396,0.644243160423464
1211.397,9.097263597535537,-2.7300158194954145,0.0,0.0,0.0,0.7648206959484525,0.6442432017871239
1211.397,9.097263597535537,-2.7300158194954145,0.0,0.0,0.0,0.7648206959484525,0.6442432017871239
1211.499,9.097271959275039,-2.729967319011216,0.0,0.0,0.0,0.7648195359267969,0.6442445789176026
1211.591,9.09728097036632,-2.7299150517943587,0.0,0.0,0.0,0.7648195149756235,0.6442446037899363
1211.691,9.097288275838839,-2.729872677696217,0.0,0.0,0.0,0.7648194783719005,0.6442446472443012
1211.791,9.097294953497695,-2.7298339450891125,0.0,0.0,0.0,0.7648194522375816,0.6442446782698368
1211.892,9.09730310481813,-2.729786664741558,0.0,0.0,0.0,0.7648194237200326,0.6442447121246375
1211.994,9.097311501391095,-2.7297379618304896,0.0,0.0,0.0,0.7648193773732099,0.6442447671455745
1211.994,9.097311501391095,-2.7297379618304896,0.0,0.0,0.0,0.7648193773732099,0.6442447671455745
1212.095,9.097319144246935,-2.729693630672694,0.0,0.0,0.0,0.7648193603472555,0.6442447873580468
1212.196,9.097326740602915,-2.7296495688149993,0.0,0.0,0.0,0.7648183405039407,0.6442459980696801
1212.297,9.09733480497384,-2.729602791840341,0.0,0.0,0.0,0.7648183118301844,0.6442460321098041
1212.398,9.097343090708257,-2.7295547308582297,0.0,0.0,0.0,0.764818319388524,0.6442460231369022
1212.499,9.097351509483476,-2.7295058981634734,0.0,0.0,0.0,0.7648182477470274,0.6442461081862789
1212.499,9.097351509483476,-2.7295058981634734,0.0,0.0,0.0,0.7648182477470274,0.6442461081862789
1212.59,9.097358618911544,-2.7294646602383246,0.0,0.0,0.0,0.764818281046407,0.6442460686548418
1212.691,9.097366372810766,-2.72941968409238,0.0,0.0,0.0,0.7648182673151874,0.6442460849558921
1212.792,9.097373968272239,-2.7293756269812715,0.0,0.0,0.0,0.7648183105182799,0.6442460336672349
1212.893,9.097381989578654,-2.729329099790048,0.0,0.0,0.0,0.7648183317060658,0.6442460085141003
1212.995,9.097389546523756,-2.729285265379772,0.0,0.0,0.0,0.7648173274153167,0.6442472007586003
1212.995,9.097389546523756,-2.729285265379772,0.0,0.0,0.0,0.7648173274153167,0.6442472007586003
