Time,Position-x,Position-y,Position-z,Orientation-x,Orientation-y,Orientation-w,Orientation-z
1965.69,6.358667475567568,-4.052416465927051,0.0,0.0,0.0,0.09771530488833825,0.9952144086530194
1965.79,6.334399430578105,-4.047571435695049,0.0,0.0,0.0,0.09914286833864262,0.995073209194975
1965.79,6.334399430578105,-4.047571435695049,0.0,0.0,0.0,0.09914286833864262,0.995073209194975
1965.892,6.309678082628983,-4.042562909189031,0.0,0.0,0.0,0.10054354470037295,0.9949326588363074
1965.993,6.285226419057088,-4.037501842775519,0.0,0.0,0.0,0.10411293000325902,0.994565481909631
1966.096,6.260283528262288,-4.032175506644112,0.0,0.0,0.0,0.1058583141189176,0.9943812233403749
1966.096,6.260283528262288,-4.032175506644112,0.0,0.0,0.0,0.1058583141189176,0.9943812233403749
1966.197,6.23619403514159,-4.026942723314784,0.0,0.0,0.0,0.10850065315552188,0.9940963777546044
1966.299,6.212064790488205,-4.02151768795278,0.0,0.0,0.0,0.11256530209252713,0.9936443291061536
1966.397,6.189111593759934,-4.016158979117777,0.0,0.0,0.0,0.11738714835724613,0.9930862285826714
1966.498,6.165274421233276,-4.0102951862922644,0.0,0.0,0.0,0.12282481321160349,0.9924283678228544
1966.498,6.165274421233276,-4.0102951862922644,0.0,0.0,0.0,0.12282481321160349,0.9924283678228544
1966.598,6.1415209403138995,-4.004231923698913,0.0,0.0,0.0,0.12676801479964483,0.9919323920629657
1966.698,6.117624695912037,-3.9979306501205034,0.0,0.0,0.0,0.13065719225995098,0.9914276060866705
1966.79,6.095613901341717,-3.991940126213561,0.0,0.0,0.0,0.135740816180941,0.9907443821806571
1966.891,6.071352192163596,-3.9849029612183373,0.0,0.0,0.0,0.14675326850162101,0.9891731285190126
1966.891,6.071352192163596,-3.9849029612183373,0.0,0.0,0.0,0.14675326850162101,0.9891731285190126
1966.991,6.047436939592236,-3.9774250814931613,0.0,0.0,0.0,0.1558696023694687,0.9877776404926282
1967.094,6.022897307938087,-3.9692484991446437,0.0,0.0,0.0,0.16507195396737315,0.9862815267525766
1967.194,5.999183904528521,-3.960969438842096,0.0,0.0,0.0,0.1692363137793674,0.9855755019775865
1967.194,5.999183904528521,-3.960969438842096,0.0,0.0,0.0,0.1692363137793674,0.9855755019775865
